pais,coords,region,urban,id
UK,"[144.9077297349644, -67.57385193817714]",California,True,location_PC2IWWCAQZ
Mexico,"[-36.818599422043434, 39.369417159516246]",London,False,location_JDVQHO3CA4
USA,"[-151.04201634505074, 32.71585055669287]",Bavaria,False,location_JS7KXTQGLN
Mexico,"[-87.60170185127689, -7.150353132452864]",Île-de-France,True,location_DLUXIG7S9T
Canada,"[14.13620590224366, 86.58935632041718]",Ontario,True,location_2WK9WGOLF4
UK,"[64.34279041821262, 6.862484964533948]",Baja California,True,location_CYQZPRJJIM
Canada,"[-110.36623696253912, -64.4503202949615]",London,True,location_MWJYFKMXU9
Mexico,"[-128.2146333693808, -80.43706172523981]",Ontario,True,location_FCXXV8OY7P
USA,"[157.75231377866373, -2.9466088370020316]",Baja California,False,location_Z766SRTWSJ
Mexico,"[-138.2470308112487, -78.77786630399574]",Bavaria,True,location_FMGEMK3QQW
France,"[-138.14139599662312, -56.26144652337153]",Baja California,False,location_O97U0764DF
Mexico,"[77.696290403788, -68.11663755099292]",Bavaria,True,location_KRGVNTNBCF
Canada,"[-45.170431698063965, 8.40723897247885]",California,True,location_JVXJBFQHEU
UK,"[58.05924606391551, 26.83691911671383]",London,True,location_74XS4IUJB0
UK,"[-1.2949018333799813, -81.27816155058302]",Île-de-France,False,location_BKNOSZEI7A
USA,"[-12.26812386741264, -60.56602059575961]",Île-de-France,True,location_ES8J2DCC7C
Mexico,"[-33.116428723037785, 46.872584832884314]",Ontario,True,location_NGEP1XJBXX
France,"[-142.6125006641871, -19.617585118245756]",Baja California,True,location_7SOQ5C6SSN
France,"[-45.26855342508776, 6.203201427444398]",California,False,location_ZEA0F9TPEE
USA,"[24.665071597816393, 78.97584330819106]",Île-de-France,True,location_AB271W9VEQ
USA,"[169.49361459954002, -72.39334305325545]",Bavaria,False,location_3J2BCUO0JG
UK,"[-146.10495437212765, 70.01570262636147]",California,True,location_5B8MIA0JLU
Mexico,"[24.96994521542763, -1.765030974813044]",Baja California,False,location_50YAKS5P5Z
Mexico,"[2.2896171434336736, -67.45343099697257]",London,True,location_9SKQGVW47Y
Canada,"[-84.57685816458391, -32.04508459204443]",Ontario,False,location_MGNZBSFVPD
USA,"[-52.973182379260095, -61.97304005171351]",Ontario,False,location_P4VUBLHHC3
USA,"[-121.92828801410866, 58.58052771186129]",London,False,location_P5LSRL1BVN
France,"[175.33833381511312, 74.97812638090886]",Bavaria,True,location_098LHFPIVL
Germany,"[-69.8348118796481, -30.366806755218946]",London,False,location_117H26768I
Germany,"[35.84489283153144, 57.117015099732555]",Baja California,False,location_TUYU16EQ6B
Mexico,"[-109.81021615105682, 2.034436144870071]",Bavaria,False,location_SPDDWSY0HZ
USA,"[-144.53816601456955, -61.22569131304961]",Île-de-France,False,location_JB2TE9G6MW
Mexico,"[-96.97338158319616, -29.37602770271944]",Bavaria,False,location_BMOUU6SFS5
UK,"[-79.91150762034349, 45.93305957656375]",Ontario,True,location_28IENXC2IL
Mexico,"[-92.60776764358107, 72.49942144022438]",Baja California,True,location_MRE2AYUA3O
USA,"[171.10793519456098, -85.71365094281322]",California,False,location_RE0CTO07AC
Germany,"[-77.30754434674158, 68.36055117022434]",Baja California,True,location_5NFM6QHMX2
France,"[169.1608252503517, -75.01334223832474]",Ontario,False,location_XTOUXD3T7S
France,"[166.5860342758903, -82.83992642712306]",London,False,location_5KAFTJL38Z
UK,"[2.8971017008606452, -38.342101339691006]",Bavaria,True,location_U4BMXTBK10
Mexico,"[-23.880516915097502, 12.85507539376016]",Ontario,True,location_22C2UHYEUO
UK,"[130.07136672225266, -17.58796334764105]",Ontario,False,location_785S4NROZY
Canada,"[-135.8619237772493, -11.053936537209466]",London,False,location_XZ3HDVC9ZN
USA,"[-126.3516487576714, -37.122891137680696]",California,True,location_BYTCRIJZ8G
Canada,"[132.54116804528297, -57.68667672388932]",Île-de-France,True,location_0AFK7IPOZO
Germany,"[29.16904561386329, 17.91449721672089]",California,True,location_OQ9GOIAMND
USA,"[-179.34347838481165, 68.14652101640337]",Baja California,False,location_3MYBFZ3C4W
UK,"[-123.42561674551868, -32.97140276161573]",Baja California,True,location_4FHTDLUKBO
Canada,"[-90.99581217011712, -52.48124157677113]",Baja California,True,location_WPD9BWUCL1
Mexico,"[12.028722154992437, 20.690971903132706]",Île-de-France,True,location_PRUE4X0D59
UK,"[-55.91847987773602, 74.96015421650733]",Ontario,True,location_XOXY1PO552
France,"[-164.02827608968107, 46.32454634595956]",California,True,location_2WEPZ9IIFM
Mexico,"[-66.611185235734, -40.536420298948315]",Ontario,False,location_CQYJPHUPEH
Germany,"[-64.32758807392432, 29.745470146849087]",Baja California,False,location_I0PJ56A9CM
Canada,"[147.80418087900063, 81.50697889702244]",Baja California,True,location_WLDAI9QMC1
Canada,"[88.38971498068747, 58.7088869347798]",Ontario,False,location_8BDXGIK54N
Canada,"[-83.63291112113795, -46.77396067782881]",Île-de-France,True,location_2JBYFCXV63
Canada,"[-9.241438747408466, 76.71842984711583]",Île-de-France,False,location_TOB2O3T0I7
UK,"[155.1163576925444, -37.45478085374439]",Bavaria,True,location_2QU4DWB6JE
UK,"[-139.8714937231161, -74.50210507883592]",Île-de-France,False,location_NEA3YX4M7N
Germany,"[-80.81798275428119, 61.425383152863816]",London,False,location_66IQS8DDIT
USA,"[-91.28622462154428, -42.979763244973675]",London,True,location_NT1YXSB130
Mexico,"[-113.5797030092779, 64.35513010219012]",California,True,location_9EEA9XTCGY
UK,"[-65.76147808005263, -77.8871135215283]",Bavaria,False,location_QM89CRRA7B
Mexico,"[46.27224316723368, -43.939597492653455]",Bavaria,True,location_9CQ29SJ357
USA,"[-147.80295315148112, 62.41841876557905]",London,True,location_0YLUY90U5X
France,"[-166.1827807411825, 10.161345987660482]",Bavaria,False,location_YLBL4RTYZG
Canada,"[15.632325618841207, -29.688978255273497]",California,False,location_0U7RD72D3E
Mexico,"[1.8856640408656915, -24.31182350057695]",California,True,location_CYW2ZPWTXL
USA,"[129.74043576997974, -39.95113933395349]",California,True,location_JT40YL2ZA2
Canada,"[135.04113578544542, -20.84238328821897]",Bavaria,False,location_XXCV4Z6BSK
UK,"[58.20966221163704, 24.50995553964748]",Ontario,True,location_C1S2B4I2TX
UK,"[66.14897939125328, 63.62842889107492]",Ontario,False,location_XTA5LS9O5Q
USA,"[44.281595539730176, -13.494163710447907]",London,True,location_1GS8RD5WIS
Mexico,"[108.42809583423372, -16.068339818820007]",Bavaria,True,location_MAXMHXNA8X
France,"[-21.216272332172423, -88.451518038923]",London,True,location_JIXZ3BJ6DI
France,"[113.79654049635718, -64.72120042098837]",Ontario,True,location_SB7I52J5AR
USA,"[125.84944592517775, -72.1422365884824]",Baja California,True,location_BWSH64Y4SV
USA,"[-72.86738253698883, -33.1629201197641]",Île-de-France,False,location_36XA3WKKOB
Mexico,"[162.59222838141693, 37.98860606484119]",Bavaria,True,location_0O52YCOQ84
UK,"[-59.23380481135639, -56.37375594414683]",London,False,location_UAG2TF5EA9
UK,"[50.686514547650916, -26.952671568684735]",Baja California,True,location_J2KNY3CM3Y
USA,"[-140.54161162484223, -10.656932376842136]",Bavaria,False,location_3WCBCN8RL1
UK,"[29.546738698532096, 31.39716821252935]",Bavaria,False,location_U6GCYXZ7TT
Mexico,"[-36.68358258715466, 89.4020567935313]",Ontario,False,location_TNC0S5FK7Q
USA,"[-169.55787720711112, -59.10883491427386]",Baja California,False,location_C1KZIHR7TY
France,"[165.03986939789047, 43.94726881773505]",California,False,location_IH8SXHCVI6
USA,"[14.585349906228856, -87.09636921654506]",Baja California,True,location_7KDKH76I4F
USA,"[-107.14648666459216, 23.73466177654376]",Baja California,True,location_Z0D5RPNNUQ
Canada,"[-115.08968097588702, -53.10559924126167]",California,True,location_D80J6GA2D2
France,"[64.7066325503531, -72.50557793700779]",Baja California,True,location_JV9HXZX7BT
Canada,"[158.00056006866146, -71.62870438149191]",Ontario,False,location_3PPHAX7CTI
UK,"[75.29329018550456, 6.822110935413278]",Ontario,True,location_W81VWYIHFQ
Mexico,"[148.90589082126093, 30.97633863375671]",Baja California,False,location_DOSNLUIN92
France,"[-164.55415644913015, -5.115943895943204]",Ontario,True,location_3QK0K8E5IP
Germany,"[-89.69940847756057, -79.16749735088193]",Bavaria,False,location_ZQA8ZMH4RT
USA,"[-47.73184336400254, -70.47866249161581]",London,True,location_HK7NZ2BC4R
Canada,"[144.31663562460903, -52.49696154703578]",Ontario,False,location_PFKBMIU5PN
Germany,"[-105.28685621711047, 29.75359711041908]",Bavaria,False,location_6XLSQL0WS3
Canada,"[40.68042648096949, -24.26383323858107]",Baja California,False,location_X9QDVTRP8E
UK,"[-94.54638578454903, -27.095531802223704]",Île-de-France,True,location_C3QZBDKPWS
USA,"[-156.45028178659948, -43.466587890264954]",Baja California,False,location_Q1T0H6EUK2
Canada,"[161.45341827442195, -54.06903025544011]",California,False,location_YD2PB4T9RQ
Germany,"[46.77515672210518, -20.025050874119856]",Île-de-France,True,location_LGFJ2QITYS
France,"[69.47166065869351, -29.207497296388702]",Ontario,False,location_LSVJZ1U51T
Canada,"[107.91028798213603, -40.16725744075177]",Bavaria,True,location_2L655V19PY
Mexico,"[-171.90601431494912, 49.97482886385967]",Île-de-France,True,location_HZ6QULYHVA
USA,"[-148.52757860591902, 1.4863353368891836]",Baja California,False,location_SL7SD5H4FP
France,"[56.820402174002794, 19.67799222748613]",Ontario,True,location_9MZJ2GLKKK
USA,"[-142.06025043355598, -15.361084108336968]",London,False,location_ZIPWGFKT3B
Germany,"[98.67121456565212, 53.14891983975073]",Île-de-France,False,location_DQ83IB5XHB
UK,"[-39.78735393590452, -13.802154941240829]",Bavaria,False,location_PWHYK9BRQO
Mexico,"[-60.79969478270159, 3.2793537147683907]",Ontario,False,location_GYBWWB1FI6
UK,"[-172.6050020088128, -22.758846301641597]",California,True,location_A4JD8647C7
Mexico,"[37.67315297299001, 65.35866489472005]",California,False,location_NUCYMICEVS
Mexico,"[58.87994201401983, 33.9165205689314]",London,False,location_M7R81ZELOQ
Mexico,"[37.50600355970826, -78.0907784193241]",Baja California,False,location_0U7K7G75LO
UK,"[-94.32937315899228, 46.21302356007965]",California,True,location_OOLU8V8M7J
USA,"[-31.440238493696285, -33.93655424063574]",Bavaria,False,location_U1SP0U4UX6
Mexico,"[124.5164310846186, 1.675499618231484]",California,False,location_ZEYT319TOO
UK,"[108.73735309762299, 68.54947408200866]",California,False,location_CINOBGHUBS
USA,"[148.8303347596801, -65.96376748547438]",Baja California,False,location_CTGNSSXL3M
Germany,"[-162.56456603319913, -47.929310737416124]",Île-de-France,True,location_9V1W6U26DX
Germany,"[114.61509547409224, 72.06049215563004]",Bavaria,True,location_1Z3HSAJJDB
USA,"[37.19653435464008, -79.75653682772548]",Bavaria,True,location_1O30MWIZSV
Germany,"[-87.99260438069592, -85.64660601908737]",Baja California,True,location_RSVGENIQ42
France,"[-134.39259491630648, 72.74758331750567]",Bavaria,False,location_R1CQZIXA1P
France,"[-151.39532005776954, -17.88735158703045]",London,True,location_OJ13V7H4ZY
Germany,"[-48.73587600713199, -64.28433544480772]",Bavaria,True,location_K0JJK0N45V
UK,"[-0.5386107870672845, 63.112904209797875]",Île-de-France,True,location_WJOVKDOGIY
Germany,"[-106.20140350401098, 2.6382254279201476]",Baja California,False,location_BIB9KJ0HMU
Germany,"[-17.439524677424913, -51.374577607584634]",California,False,location_4E1G9GSVSK
Mexico,"[166.53294385401045, 89.82429623019922]",Bavaria,True,location_Y2S6TA4JSG
Canada,"[-65.29407635926373, 70.8405273957109]",Ontario,True,location_C0ALS25NW9
France,"[92.56589406790465, 55.37182658298008]",Île-de-France,False,location_YEA7XTT3X3
UK,"[-162.7714031796108, 41.21867496838203]",Baja California,True,location_LII791VZ6G
Germany,"[-45.709506592321674, 40.49642662477896]",London,True,location_M83XDKEIWE
USA,"[156.4566779561394, 23.7370679698996]",Bavaria,False,location_VBM5LBVUY7
Germany,"[54.02515200212113, 72.19812789972426]",California,True,location_QK3TU3H2EC
Canada,"[8.759363330112222, 58.713101151768484]",London,True,location_WYPFJAIRFX
USA,"[87.03501365015086, 17.43605539661857]",Bavaria,False,location_HEIB65H575
UK,"[-61.41530635964611, -28.80331744259987]",Baja California,False,location_3A67UUD8W1
France,"[-56.36667120536421, 15.918161231249258]",London,False,location_08N4A0QJ88
UK,"[155.16669957161105, 34.9843070908007]",Baja California,False,location_IIQ5CLWUEC
Mexico,"[37.57785309029833, -12.82348912947458]",London,True,location_5OBQE04R15
France,"[17.351453380639498, -39.78547452769814]",Bavaria,True,location_YQBU4J3995
Canada,"[143.1928264823664, 38.088805490369]",Île-de-France,False,location_3M28YLGEW1
France,"[-136.93210385745613, 41.37175377960125]",London,True,location_BHML1ZI4DP
France,"[-38.55220189335745, 53.48642899616033]",London,False,location_YP7GFHQ2KX
France,"[-143.50441010949513, -58.93527286216371]",London,True,location_X6QVL4N8PK
Canada,"[126.1840560325868, -39.749812809649036]",Baja California,False,location_3YB9LSN1N8
USA,"[101.65042776325214, -87.84556814485695]",Baja California,True,location_IYR4RUIGWL
France,"[-59.84626151229024, -57.983338160462]",Baja California,False,location_U0ZLJRR1YC
Mexico,"[-91.60924309451244, 28.897238266974867]",Baja California,True,location_PMH9AXEG3M
Germany,"[116.63714695070519, 64.98396467057091]",Ontario,True,location_FYZ1722P5P
Germany,"[51.05284052446399, 5.108325900083457]",Baja California,False,location_H5OLBF6STQ
France,"[160.21892367176088, 15.70994418928845]",Bavaria,False,location_M5QD2SB17T
Germany,"[168.97075293098442, 11.531555566613918]",Bavaria,True,location_U0INOIME8D
UK,"[131.57652001811323, 20.300652781179423]",Bavaria,False,location_0VPEPLEO2H
Canada,"[-25.794976264576007, 55.252860908043175]",Baja California,True,location_PJJKMLGIDI
USA,"[-22.35674751253424, -61.777735651453966]",London,True,location_CYE3T1A756
UK,"[-34.9019927841137, -83.31172899045349]",California,False,location_LUFX2BQIFV
Germany,"[147.07097624596975, -56.62738796989388]",Bavaria,False,location_5KFOXMD7QY
UK,"[99.75874254167502, -56.57683076025948]",Île-de-France,True,location_HNDYJAHSWQ
Germany,"[52.45874989942223, -12.169033837074693]",Baja California,True,location_Z3KMHPOTYX
UK,"[52.45545533968121, -83.44195778637437]",Bavaria,True,location_LRNSQGVP4K
USA,"[-62.133639422922386, -58.56823867605128]",London,True,location_MY4VDNAKM2
Mexico,"[-156.0152876524821, 17.329788427560857]",London,True,location_5TW4K9TMEH
France,"[-156.10305452897478, -28.82275993783719]",London,True,location_5CJQK8JBGK
France,"[-162.32573801957977, 87.88279146928971]",California,False,location_OJNDIVK7C5
Canada,"[45.95109215982936, -10.094969352849105]",London,True,location_2I22DKNU8H
Mexico,"[-97.1061503070054, -48.4412811130993]",Île-de-France,True,location_4QG28YVSMQ
France,"[-72.24831345868321, 56.31948567650031]",Île-de-France,False,location_0QZ4WGK19X
France,"[-74.41956958953374, 86.18483997228824]",London,False,location_FVHOAI5IBJ
UK,"[127.24129551434686, -65.83758341465095]",California,True,location_0LB6O2OVT0
France,"[24.29632654085097, -14.827891834449858]",Baja California,False,location_SO1VJUWNCU
USA,"[-51.31948486254606, 89.73572954563585]",Ontario,False,location_971ZNRSZV5
UK,"[55.201980618811206, -72.91168316719002]",California,True,location_16YBSS6A1I
Mexico,"[28.7770864173105, -78.9036923552749]",California,True,location_6OO4JUYPH8
Germany,"[104.24160086944283, -88.16646942444734]",Bavaria,False,location_ASSK0OTJ4H
Canada,"[90.81541211308718, 21.38862002684695]",California,False,location_1AC7V78B8B
UK,"[161.3320805508369, -77.36370346281734]",Île-de-France,True,location_7K16HTDG0V
France,"[-54.47482505446446, -44.63077385894484]",California,False,location_Z9DJXKF6YU
Canada,"[-94.30621546199376, -69.03668529641656]",Bavaria,True,location_GA9G7OHRLE
Canada,"[-0.13255100608969883, 77.79869725802271]",Île-de-France,False,location_MI1WKCMJT8
Mexico,"[-166.66015908986859, 41.845001576689725]",Bavaria,False,location_92V1AJVNHX
Mexico,"[-93.49931657393884, -9.40129692941369]",London,True,location_YKON91V6EZ
France,"[64.00300650432712, 19.753652373470132]",Île-de-France,False,location_8BI6NZRNCY
Canada,"[178.24307844028465, -36.20378388347489]",California,False,location_ILP3XPISHW
France,"[-42.336872536675315, 37.071217304327504]",London,False,location_ADCDL3ZW80
Canada,"[-37.13353552961584, 76.67270556632607]",Bavaria,False,location_ZMSCPM6TIL
Canada,"[169.70589859910575, -50.65876898844989]",California,False,location_2BVUQ7GCW8
France,"[89.28763604136441, -39.643036326975306]",Île-de-France,True,location_57N3QWX5A4
UK,"[71.66087917684143, -22.27023129874607]",Ontario,False,location_RYZQ56TVWY
France,"[-65.59689301341405, 85.45272295086187]",Baja California,True,location_0SSG1DT4XZ
Germany,"[87.78506780075935, 12.848163460845697]",California,False,location_3V7UOG0HTM
France,"[-173.29770165123418, 3.904717917330615]",London,False,location_5DJZH04WXE
France,"[-90.52668050912062, -11.370618409977567]",Baja California,True,location_WSL2IVDQ55
Canada,"[-16.874504647674883, 34.20508787132631]",Bavaria,False,location_W9GJP3U6DH
Mexico,"[55.39440613520077, 5.4352913074207265]",California,True,location_BNH1CSB4NM
Mexico,"[0.7170314825380331, 47.16172738257552]",California,False,location_FTBJWML4FQ
Germany,"[82.71404582696044, -54.90112979257169]",Ontario,True,location_HIT9PZ8JT3
Mexico,"[124.25976533785109, -15.638966523044104]",Ontario,True,location_6SL8C4CZR9
Canada,"[14.487805618756852, 2.787721801121947]",London,False,location_DU7C6BTOXE
Canada,"[-18.602309014700324, -34.05970311174917]",Baja California,False,location_5R63QXW3Q9
