fecha,texto,hashtags,links,id,topic,mentions,ubicacion
2022-09-02,Tweet 1021,"['hashtag_MHO4MI596C', 'hashtag_VJGCX7W959', 'hashtag_CNVC1NEFX6', 'hashtag_WSUSW6VMDL']","['link_G8X7YN3GIG', 'link_MP1HQPLRHF']",tweet_JH9M04M5KQ,entertainment,"['user_AIU7V812QX', 'user_DPCJJVI5AP']",location_6XB8IQQ5BP
2023-05-14,Tweet 1022,"['hashtag_PTUTAZ4UEO', 'hashtag_RYYEXTAF51', 'hashtag_Z0HYPF270X', 'hashtag_WUWQU5DRYM']",['link_6MUO31ODJS'],tweet_VSIZZDD0E3,sports,['user_9I5JTTXO3B'],location_TN50WP48SH
2023-05-03,Tweet 1023,"['hashtag_98P5NTGRKW', 'hashtag_LLZ672W3D9', 'hashtag_4L5BDHO4PM', 'hashtag_61PDTVP22I', 'hashtag_URCM8AYK7Q']","['link_OK58RXCZNF', 'link_C3WBN0FIUX']",tweet_PF60OZUG09,entertainment,"['user_X64X5LA9BH', 'user_4E3IRJVZEV']",location_2OCSAQT8PV
2021-05-14,Tweet 1024,"['hashtag_2WVYZLFY5C', 'hashtag_TG7VRO6CDS', 'hashtag_NT420HWS3S', 'hashtag_V2R5LHGE8K']",['link_BSJZM1WAT4'],tweet_PIO2C9FM6P,technology,"['user_TSJ920DUUQ', 'user_I1N34FKUNN']",location_5BMVUHFFB2
2020-08-26,Tweet 1025,"['hashtag_UPR2N6V7U8', 'hashtag_YV9V4XBVB3']","['link_GVOVHNGQ6H', 'link_L6YCD5VAOW', 'link_4KKMGMV53U']",tweet_QMDNKJK96J,entertainment,['user_7NV18VQ15W'],location_WMCASUH53E
2022-11-26,Tweet 1026,"['hashtag_JH6Q9M436W', 'hashtag_C85SCF9X8E']","['link_2IXOE7RBCF', 'link_S14X53G90F', 'link_Z3LGWZ7OVO']",tweet_2UF6EQIGNE,technology,['user_C8OJ229LHL'],location_IL4YJ102AB
2020-05-02,Tweet 1027,"['hashtag_50Q4Y6DX6M', 'hashtag_CVEM30BJW7']","['link_HIEY19HJEK', 'link_3GHZ5STAGT', 'link_AG06C0NMD9']",tweet_WE4UDHY371,politics,['user_J8NSL6FNU7'],location_IAY7WJSST4
2023-07-25,Tweet 1028,['hashtag_NAZG65CFPX'],"['link_HXEKPOJRRP', 'link_EHIDHQOL7A', 'link_3USWRQ6QKI']",tweet_SQSQB7E4Z5,sports,['user_0EIYRW3JFZ'],location_BYKV2PWO86
2021-04-16,Tweet 1029,"['hashtag_0YY5ZO85ZR', 'hashtag_DV4FDFTIMB']",['link_WIA60DY5KB'],tweet_PG3ZR64PBA,politics,"['user_P79RT9R9FX', 'user_WQ1HKZ7CPV', 'user_UBDARBP80M']",location_S9Z8QDJ4L5
2023-09-21,Tweet 1030,"['hashtag_NPSKWH1EB6', 'hashtag_X0GI7PGBK6', 'hashtag_YB4UQ2DQ68', 'hashtag_IZGJE9RCUM']","['link_NS8HS8ZQBK', 'link_24RT4S33PW']",tweet_HZ88TRO9MO,sports,"['user_MG5Y611HB4', 'user_H55Y0Q2M2T', 'user_NW3HRH6VDW']",location_HBPBGWUEJ2
2021-12-25,Tweet 1031,['hashtag_22KTGEME65'],['link_5F9BCB5YMQ'],tweet_NJDKP0SX5B,technology,"['user_RRDOCI9TI3', 'user_371ZB6ZMVF', 'user_PTSA4YSZ60']",location_VUVYF529NH
2023-08-18,Tweet 1032,"['hashtag_X6IHCKXPW5', 'hashtag_G7ZFMCB006', 'hashtag_Z50SDIX449', 'hashtag_XV3LXAXNBU']","['link_X7OV5O7LF0', 'link_8HEPGJ7TRP', 'link_DSJA2YNADU']",tweet_RED683OHC3,technology,"['user_L48FBQSPX5', 'user_JJHPY2HLJB']",location_QTKMF3CCSH
2021-04-07,Tweet 1033,['hashtag_ECXFDYLTPI'],['link_LP3V9GY462'],tweet_P1QF1JWM5G,sports,"['user_ILBVK59SLC', 'user_IPHGAFA09F']",location_1412N6QJIN
2022-08-09,Tweet 1034,"['hashtag_AT0123GDCT', 'hashtag_ZIMABCQ28Z', 'hashtag_LST6JBKTQC', 'hashtag_A9IIAYKW6L', 'hashtag_KVTMQRDH3S']","['link_VLY782NZ8T', 'link_EWGZMCBQYY', 'link_XGM5RYAZ6R']",tweet_8A79FABTO1,entertainment,"['user_TP4S0JPKLA', 'user_EGCG7UU8XB', 'user_DEHJX86DX0']",location_U3VG57OLGW
2023-06-23,Tweet 1035,"['hashtag_3TX7EQGMW6', 'hashtag_KTEX2UEFBA', 'hashtag_EBZAJWWEKE', 'hashtag_KIPCWS48HN', 'hashtag_786YVDCREJ']","['link_P15TRS4BGJ', 'link_ELOSS4UH42', 'link_ELFSH94PI6']",tweet_CTBK8M9EEU,sports,"['user_SLC2KFUUP2', 'user_4SXDQRRHY3', 'user_FOMGNOETZ8']",location_V2Z75W28CX
2023-03-14,Tweet 1036,"['hashtag_X2WD0X3KAO', 'hashtag_H9RW4MKBCJ']","['link_0R96SHLYTT', 'link_9DDPCFC1M4', 'link_5S51M81SIE']",tweet_MMB23ZGNYA,sports,"['user_80T6MQNAHC', 'user_UZZQOCKIO5', 'user_ZA1FE2170W']",location_107YS6VM07
2020-06-08,Tweet 1037,"['hashtag_N1C61CUC8C', 'hashtag_68LFO6HGDF']",['link_A86WDHMW4M'],tweet_Q2E7FVDCVO,sports,['user_0G97G13VVZ'],location_L2RI3W7MKS
2022-03-09,Tweet 1038,"['hashtag_618RDM1TRM', 'hashtag_VJ8IXXVAYQ', 'hashtag_D6GNPV5YG7', 'hashtag_BEENBXTJUO', 'hashtag_R62HHJQMDT']","['link_88D5XYKCIT', 'link_QYU2PH9LLM']",tweet_6K95WXZKK4,politics,['user_3XURUG20NQ'],location_MIB5TYDQ57
2022-04-11,Tweet 1039,['hashtag_VNPSTOMZO3'],"['link_I65RM6BC0D', 'link_2PGYB7IK2Z']",tweet_313OKC1BXE,sports,"['user_R445KS87XG', 'user_JVV80ERPIG', 'user_PXWHEQWQQY']",location_4IZ6EBLTIY
2021-03-26,Tweet 1040,['hashtag_HT77HX7SLW'],"['link_RIXRO1LD74', 'link_3Q1GQC069D', 'link_32ZYV2FHDU']",tweet_9LZXFS3ZKI,politics,"['user_MGAASUF0WB', 'user_6ZIEI5OUIL']",location_4UZFP2GYTC
2021-05-03,Tweet 1041,"['hashtag_KU56A20B70', 'hashtag_S618DMTTZL']","['link_76HV53VEP3', 'link_SRZDN15DTK', 'link_0ZYW27WEGJ']",tweet_WUWZ8R9OQU,sports,['user_C4F1SDBWMF'],location_L119154DYV
2020-09-26,Tweet 1042,"['hashtag_AYMCUFPD2S', 'hashtag_5UAHOX3Q7N', 'hashtag_VM6WHVDHL2', 'hashtag_0ONS7V9TZH', 'hashtag_M2EAH5P4GR']",['link_99YJJ97Z1I'],tweet_PYKC2FOTE8,entertainment,"['user_NR99O0G8BZ', 'user_0T6KD5V1S7', 'user_K6WYMOSTHI']",location_FU4NO4UMO9
2020-10-02,Tweet 1043,"['hashtag_AH8X3FTJ4F', 'hashtag_IAHVP1O6HK', 'hashtag_MCSSDXLP1J']","['link_VUEKN0CZSH', 'link_TJK5VKGUIC', 'link_PZ27QLD36C']",tweet_LMTKRXPY6D,sports,"['user_MVYUBZ0S5N', 'user_WTJ86CDSQT', 'user_4HUULW6CCW']",location_PAWDKEQBJT
2023-10-26,Tweet 1044,"['hashtag_5YC0WH8CGE', 'hashtag_F6JMMFZ7P6', 'hashtag_IVNRVOD5NR', 'hashtag_38B46SPZ9A']","['link_DXH12AUNWI', 'link_EFPNCIGN7E', 'link_VMRBKAVRJ7']",tweet_W8JHB3VKD5,entertainment,['user_YJFZI7HV6F'],location_AIQDW4TA96
2020-02-26,Tweet 1045,"['hashtag_20Z0N0GSPV', 'hashtag_7MJBQOKB41', 'hashtag_8L6S3W0PZU', 'hashtag_81RNQN8CC2']",['link_6E1HPGUEZY'],tweet_ZGJ3ZNVJH7,entertainment,"['user_K2OCPS7Q89', 'user_1UA4PDGY0A', 'user_MILIDHTJQE']",location_N4FJB3CWU5
2022-08-24,Tweet 1046,"['hashtag_RIBRO7WTN5', 'hashtag_1REGMMCJYE', 'hashtag_AX01AOHDFO', 'hashtag_8Q3E06DF7G']",['link_YNU4WY4N83'],tweet_VBN9G8IEMU,technology,"['user_579YX1HJV6', 'user_TSYKQHA5Q5']",location_PD2I0QN2NZ
2021-05-07,Tweet 1047,"['hashtag_VNFX3I3P4M', 'hashtag_GOLFYMYU9Z', 'hashtag_63ZNS22YPR', 'hashtag_L74EVBCHEE', 'hashtag_QL3TX3UJEJ']",['link_V5I0KBTCLH'],tweet_DZO9KW16YF,technology,['user_KQ02ROLAV4'],location_MFG10Y13J1
2021-06-22,Tweet 1048,"['hashtag_22XFRR9ERH', 'hashtag_W4C2N4IEJE', 'hashtag_KL2TCC2VMX', 'hashtag_6RQCHVCN80', 'hashtag_KWYBSNWQ11']",['link_GH0XYM7WPF'],tweet_QO5820UX46,sports,"['user_75HEPHXZ59', 'user_9TFQMOWI64', 'user_ZQ12WGLDZH']",location_WLTMB8VZOC
2021-08-28,Tweet 1049,"['hashtag_DW3DPF4APL', 'hashtag_PGUS3BW0GG']","['link_EPL00VXWAI', 'link_SLOUEIYNIK', 'link_P5LGFGYVJT']",tweet_EJROQSLZMC,politics,['user_GN5I072Y49'],location_UB780M01DG
2020-05-04,Tweet 1050,"['hashtag_5NC3POHYW7', 'hashtag_587XZPDKHH', 'hashtag_J1UUY6QLMM']",['link_VL1UOVT120'],tweet_PLM8J5W4MZ,politics,"['user_24F9T4Q3OH', 'user_JCMA3GQUAE', 'user_2L1OQS04WO']",location_FJ7L7WJVD2
2022-07-08,Tweet 1051,"['hashtag_I4MSW2XWLQ', 'hashtag_QX1Q2CSQ73']",['link_619LBBHDYI'],tweet_1EO1B0HL4S,technology,"['user_K8YKP82XIP', 'user_ITNCSFI870', 'user_7YEGEWLN6M']",location_2ULEMJ4K08
2023-01-10,Tweet 1052,['hashtag_040E5E22UP'],['link_1MPHXSU0FT'],tweet_XJBQQRDG3C,sports,"['user_VL42ZIY0KR', 'user_S7JY7J9UUW']",location_A5SXIKAY4J
2021-01-17,Tweet 1053,"['hashtag_ET18L2XLZF', 'hashtag_1QW8X3K9LS', 'hashtag_QTBO2ALC51', 'hashtag_KYGKFIJ6R2', 'hashtag_V55I8XMD4Z']","['link_78AOH3Z79A', 'link_WELNSBANH6']",tweet_VMQGH5MKKU,politics,"['user_OEE792HM4O', 'user_9ACEWMA4FD', 'user_PXHURR9DO6']",location_PF68TK3FDC
2023-07-09,Tweet 1054,"['hashtag_AFL0TDIGAQ', 'hashtag_A0W54TBPUP', 'hashtag_BF5GIE52R0']","['link_B1JI47T87I', 'link_IQ5Q111NTZ', 'link_YT1RX08UPD']",tweet_IXRG2PW106,sports,"['user_ZMR4QLKWC1', 'user_D58Q01C8KH']",location_0LEKKOFR2S
2021-05-27,Tweet 1055,"['hashtag_OL5R0JP6AA', 'hashtag_0X3ILTY3CC', 'hashtag_4MYLH3JCHW']",['link_QMFMEOO9HG'],tweet_4O0JZPKSLG,technology,"['user_U12P91KWUM', 'user_7MEK888J4R', 'user_LZGIOSH1PL']",location_M405UW4ZAI
2020-08-13,Tweet 1056,"['hashtag_FW2GLFAEB5', 'hashtag_XDP6ZGL6AE']","['link_CPPEBZ13FI', 'link_OZQBATKVW4']",tweet_E9NTAN33NH,politics,"['user_L6XRU0DUI2', 'user_TLPQGR71ZT']",location_6W0JN47ZM1
2021-12-16,Tweet 1057,['hashtag_EFFJQDY41R'],['link_GF9WOY7PSJ'],tweet_3FO9JKINWU,politics,['user_4PKP8TOIKI'],location_TFM3BED5C2
2022-01-02,Tweet 1058,"['hashtag_4YNBNQ4E2O', 'hashtag_ZM6W3SKFRZ', 'hashtag_ULQM6F1FFW', 'hashtag_FJILNUHI91', 'hashtag_OU3H08AJMC']","['link_IRRYD8SFUS', 'link_CIN39MVGXL', 'link_A8FNIDLTBQ']",tweet_3ZPJX1RKZA,technology,['user_8BWE3Q60OC'],location_2F2HSO55CE
2022-08-28,Tweet 1059,"['hashtag_EGD6DIUXLV', 'hashtag_PST2LFJI34', 'hashtag_BAPGXHKMSM']",['link_2LDV0362MC'],tweet_KTXNEAI5J5,sports,"['user_LR940S6770', 'user_ATTL3OQBW9', 'user_GGFXP9QE0E']",location_PLOLUVS2OA
2023-10-16,Tweet 1060,"['hashtag_B52LFUPGNC', 'hashtag_NMRTV3XQ0B', 'hashtag_KQOP97MYCF']",['link_OEDTI5ARIG'],tweet_TXMWEUN587,entertainment,"['user_ARB52N6QGW', 'user_VCPMII2CG6']",location_F9VFC9WX6P
2022-08-26,Tweet 1061,"['hashtag_M12UPZ4F10', 'hashtag_DFM4L0H0Q3', 'hashtag_U42KM2XCDK', 'hashtag_RGXW38XKPY']",['link_P3Z6IGUU39'],tweet_ABXER91F3R,politics,"['user_YDH9EQISBZ', 'user_88EZOFCG39']",location_H29EO0J063
2023-07-19,Tweet 1062,"['hashtag_D7GSQ2QCZ4', 'hashtag_RHEGQSS8P4', 'hashtag_7F674DDR50']","['link_AY7GP3XII2', 'link_LTQXG6P8WH', 'link_6O486N9QO1']",tweet_G13M9Z0Z43,sports,"['user_UA2HNUGDFF', 'user_MUC42CGNR8', 'user_6A3FZKPRAH']",location_XY40SYZ5GS
2021-10-26,Tweet 1063,"['hashtag_QTQU0CT5ID', 'hashtag_3P5QKOA0BJ']","['link_PM1XRNX6XH', 'link_58DWOR6U52']",tweet_P4FI25RC21,politics,['user_1WICLWBABK'],location_ZTQRMEC2W6
2021-03-12,Tweet 1064,"['hashtag_WGYD80D8G8', 'hashtag_EPUG7D6UF6', 'hashtag_O2S28R6AA5']",['link_UQNL1EETQO'],tweet_U47FR6NZFZ,entertainment,['user_6H0B33QE99'],location_TTBBWJNEHD
2023-12-13,Tweet 1065,"['hashtag_0K3IPB8PW4', 'hashtag_NQIKFG3DB1', 'hashtag_D6Z0O3LNOZ', 'hashtag_JYVWQAPOKK', 'hashtag_VH6LNOAYFB']","['link_N5GVKXGS1N', 'link_5N7J8HU1P3', 'link_THZG099LXT']",tweet_BL73QQSSTO,sports,"['user_MA2UUXY9OK', 'user_3K1FEH6NFT', 'user_HJPQ748FDI']",location_UNV4FNWS9S
2023-08-08,Tweet 1066,"['hashtag_NRTYZRWOVV', 'hashtag_DWO9PSY7UG', 'hashtag_A6KKWUG8I2']",['link_TJHOF91MOD'],tweet_R4O12XGFGJ,entertainment,"['user_CKXO8X0O3K', 'user_PONRWLD7BJ', 'user_UHPWBCEM89']",location_FRD41VS7ZD
2021-07-05,Tweet 1067,"['hashtag_ZI0FH54K1O', 'hashtag_W4JHSL637K']","['link_KMSUWC6XED', 'link_4R073OADXZ', 'link_RYVT5DWZD1']",tweet_125Y913V9Q,politics,"['user_DCWSPJVGXK', 'user_ZU0V3NUOZC', 'user_7D63C3WO27']",location_PQEE3FRA9D
2021-02-22,Tweet 1068,['hashtag_KBRWYTZ05H'],"['link_XTU1FRKMVQ', 'link_3GA6SFO1G3', 'link_U2QMG2IZL9']",tweet_NJNW5811JN,technology,['user_GYHKSA269E'],location_3BDJ6U3RFB
2021-08-19,Tweet 1069,"['hashtag_G41PH8RYZB', 'hashtag_GEE2CODT3W', 'hashtag_YBKDOCT6TV']",['link_MPCVUNAM7B'],tweet_I0K1WTXNM8,sports,['user_QGQYRSF3BJ'],location_2ZZVLKP4R1
2021-01-09,Tweet 1070,['hashtag_A2VOWAM072'],"['link_4HUOHRY1NV', 'link_SSF20MSMJX']",tweet_BTSHHV6DOX,entertainment,['user_OZ0E6QZULI'],location_E2EVSXCCYV
2020-04-17,Tweet 1071,['hashtag_803EEQ8TS3'],['link_IT4L3DA049'],tweet_XN6FQP4GKC,entertainment,"['user_MXDKLQYW6O', 'user_CTWC92I0M0']",location_TG63BGPP1C
2021-12-15,Tweet 1072,"['hashtag_GD4LTNKTHD', 'hashtag_EMNOK4M4UB', 'hashtag_5K3UO5TMBL', 'hashtag_NK90BXYEOH', 'hashtag_S4AFGZ5O58']",['link_BC3RFTE6QU'],tweet_2TPJAYAPKC,sports,"['user_2V49LGV4JF', 'user_DMBLO8CFBB']",location_DQLJGN7US9
2022-11-04,Tweet 1073,['hashtag_TNOLIUNNJJ'],"['link_WHCNV335UU', 'link_URV0MZT7I4', 'link_ULRXGV3F6M']",tweet_3RHDBEVMXF,entertainment,['user_ZQFQVSYCJ8'],location_GSD1RBLWGI
2022-08-16,Tweet 1074,"['hashtag_KCY3FV9ZSY', 'hashtag_T0WHE9KA3G', 'hashtag_KGW8MH1AJL', 'hashtag_C87O1H5I8Q']","['link_1IAL2XZH8R', 'link_3Z68U19QRY', 'link_BNCQKXKMYF']",tweet_I0IPLQ9742,politics,"['user_ILRMN2VLYL', 'user_S85MMR5FKW', 'user_JMIPO9VOTC']",location_V5MUTJMOS4
2023-09-22,Tweet 1075,"['hashtag_8MKIA58PWG', 'hashtag_DL0JR1E5RN', 'hashtag_4468LZQW95']","['link_LV2LS1QKER', 'link_L11K8YF4V7']",tweet_33NW3EGFXK,politics,['user_0LRI54YFKX'],location_0GTUO6IKSJ
2022-08-14,Tweet 1076,"['hashtag_KOOS4HP9JM', 'hashtag_Q77C9MNJOY', 'hashtag_GH5AH27Q74', 'hashtag_I5NSDXR5HT', 'hashtag_BLK2QK9H6L']",['link_5K5LH9B05Q'],tweet_HTVC7FAEVS,technology,"['user_EP8MPJO80U', 'user_CNSC9171AO', 'user_LJC99AS6CJ']",location_CIEW3GN526
2022-04-05,Tweet 1077,['hashtag_AYF6D4PLI3'],"['link_ZDR14CVUTD', 'link_IZD483T9P0']",tweet_NGHW60D8HL,entertainment,"['user_T6AJ776REQ', 'user_GOM5K33JTQ']",location_EXBQQ224AI
2023-10-01,Tweet 1078,"['hashtag_WAWRHZ4WWP', 'hashtag_BFDKX9MQN5', 'hashtag_E5Q0J0CZ0L']","['link_HMM3YITH78', 'link_0IJIJFW5IE', 'link_YKPX4DM7SP']",tweet_6XPK0GCHU5,technology,['user_EQ1E68SOSD'],location_D1NYMMAW95
2022-05-06,Tweet 1079,"['hashtag_Q0SEX88K0C', 'hashtag_HXS5N9P46V', 'hashtag_MVUC6XE4LP']",['link_NVHF6PCTE7'],tweet_NF3UZ4TILK,entertainment,"['user_AJN8YWW8GB', 'user_HO5JHU95CL']",location_W3G7QIIRGS
2023-12-23,Tweet 1080,"['hashtag_3TXBT328D2', 'hashtag_WNAZ92UKJX', 'hashtag_LDIE0ORTYU']",['link_DS2T1J9GEZ'],tweet_6PD3DNOLST,sports,"['user_ECFMEADI6A', 'user_ACN8TKMSRS', 'user_XNE02QR4L9']",location_Z7WS229H5C
2023-10-14,Tweet 1081,"['hashtag_JJLWUH3XKD', 'hashtag_6MHF03WXZP', 'hashtag_6YHOECREYY', 'hashtag_3BUPLF9LLW']",['link_0J3KS3SC37'],tweet_504HFIUOPR,entertainment,['user_M90IWSJJE4'],location_W6U7806Y25
2021-08-03,Tweet 1082,"['hashtag_TJVNRZ83BJ', 'hashtag_ZUTH5P3PNQ', 'hashtag_S2F2J6WL0D']","['link_JTTD2T4Q2A', 'link_F7BF341HMV']",tweet_W83PTS2TZJ,politics,"['user_65T47AGSKZ', 'user_CD6NT3O0YZ', 'user_E2FFEL5OQ4']",location_PFC7O0OCS3
2022-03-26,Tweet 1083,"['hashtag_8MRYVRS3YV', 'hashtag_03W8DQAMXV', 'hashtag_93GHKP5S6L', 'hashtag_UV4VJ3SF4U']","['link_BMQXLRD72R', 'link_H222LQOSTO', 'link_5W63QGCUL0']",tweet_5ZL77P74GF,technology,"['user_AZE211G4IC', 'user_9O0QW343SX', 'user_UCNOWY3X9O']",location_GHM9G3X8SX
2021-12-16,Tweet 1084,"['hashtag_PJL1RRGFEX', 'hashtag_OPVUI41KKR', 'hashtag_O6PV5Q4K4Y', 'hashtag_IZC7FLA7T7']","['link_CRRDZQNUDG', 'link_JLJQCFM57S']",tweet_WW5BKH42EW,sports,"['user_AN7G4PXPDP', 'user_56A5M9DFEZ']",location_SZXK4SQX9L
2021-03-12,Tweet 1085,"['hashtag_46UIJBZTMS', 'hashtag_T0DV0HI7PV', 'hashtag_L9UYBK23QQ', 'hashtag_9RUSRDNYH1']","['link_H0KAY46MND', 'link_AAU43LR8LP']",tweet_EJFSO6Z1YS,entertainment,"['user_1JISBIUNH4', 'user_UH2OL4A4GD', 'user_NRG5IDW8US']",location_6REIT1H2JD
2022-05-23,Tweet 1086,['hashtag_2VDJ6JXIVP'],['link_EAKOLZUQCF'],tweet_3N24AFN3U9,politics,"['user_U8X5FUBTUA', 'user_065OGU340F']",location_5BWZ5Y156J
2022-04-25,Tweet 1087,"['hashtag_YKFWDQXJP0', 'hashtag_HFO4OITCIC', 'hashtag_7PFRZRLBLB', 'hashtag_FVONJ29VYA', 'hashtag_RSUVAU6JPD']",['link_75UD0ZPSLR'],tweet_PPSVQ2U3W3,politics,['user_GX17VF00I1'],location_F8CIPK2XA6
2022-12-11,Tweet 1088,"['hashtag_UY6MLVVMKK', 'hashtag_RZ2AH9RD3Y', 'hashtag_NHYMLKUTK3', 'hashtag_LPGK7MMAYA', 'hashtag_Q58T60F981']","['link_B5WJRT9MK4', 'link_QVAZSBG40L']",tweet_BKBO3FFU1O,politics,['user_V1X7S4O02P'],location_Z3ALKKOKYQ
2021-12-01,Tweet 1089,"['hashtag_D02A4FXT51', 'hashtag_J2B0KUFOSV', 'hashtag_ST7X888EUX', 'hashtag_SMU1K4RKT1', 'hashtag_Q6N3WAVOA0']","['link_G3YCTJP2V8', 'link_4THKI00200']",tweet_XHEA1V4RIS,politics,"['user_QBQOY559NK', 'user_L3LGC2ZIAH', 'user_3HDOP8EPTV']",location_4QE1A9S4EN
2021-09-28,Tweet 1090,['hashtag_5B4FX48EO0'],['link_931VO4QH04'],tweet_R56PBR82VV,technology,"['user_XS3QMJ9DQH', 'user_TJXNNBRY2S', 'user_E4LNH404N3']",location_X7OKVQ38I8
2022-03-01,Tweet 1091,"['hashtag_AKYFBIZX21', 'hashtag_UTWD0VI7O6', 'hashtag_19TFOW38ZA', 'hashtag_YSCT52MKNG', 'hashtag_OITPL0HF7L']","['link_T9809960G0', 'link_WLXRTVS477', 'link_7UWR1QTWS2']",tweet_52H2PXQF62,entertainment,"['user_2RT1YU3D88', 'user_3Q1DXR81AI', 'user_FA9CC539ZU']",location_SJPQGONHP8
2022-01-15,Tweet 1092,"['hashtag_XESVQGGXS6', 'hashtag_B1OTSVSSEJ']","['link_Z6PRPXDRUX', 'link_36GC9N5GPM', 'link_W13AX05WQQ']",tweet_AYYQKHE47N,sports,['user_9TKSS20ABL'],location_HVR90Y5WGD
2021-04-14,Tweet 1093,['hashtag_HWU43I18YS'],"['link_A3JE694U2W', 'link_D227XQ3GKX', 'link_Q9MDMQDUBH']",tweet_PYHHSN8DY1,technology,"['user_38VAVVGFPJ', 'user_TV4GPU72GQ']",location_YBC8T15D54
2020-10-13,Tweet 1094,"['hashtag_NB81TQBNII', 'hashtag_P0P2TITOCV', 'hashtag_QFSUS5WMZ3', 'hashtag_F5UO8CC1K9']","['link_NLXAOUP0PR', 'link_GTMJK0CBZZ']",tweet_Z69TDY9MFW,entertainment,['user_QLGQEANK7N'],location_23ZK40KZOK
2021-08-09,Tweet 1095,"['hashtag_Y3VOW2ERK2', 'hashtag_VGLXAKUD3D', 'hashtag_BZT42VHCLB', 'hashtag_ODGNZR2867']","['link_QSDOISO84P', 'link_PC5FLVADQE', 'link_QX7HDFQ6IK']",tweet_Y8PXIQEXYF,sports,"['user_XCFC89VRZX', 'user_7BX34AZ267']",location_5BTYZEPASY
2021-07-10,Tweet 1096,"['hashtag_ACTNRJ6ESD', 'hashtag_33J1Z6QP26', 'hashtag_LCVSFTHX7I', 'hashtag_YHE3BYNNYR']","['link_MO8FTJDVZ5', 'link_G4OYTZ6X5J']",tweet_VDN4PPSKT9,politics,['user_EMH3SHPQ23'],location_G21QR6D4LP
2021-06-15,Tweet 1097,"['hashtag_IOMGER6XJO', 'hashtag_AU5EYP9JUF', 'hashtag_C13UQFPK96', 'hashtag_V3TEZX7LZS']","['link_YXXUY5PBVV', 'link_41DPMEWIAS']",tweet_CUHXTDKLDS,sports,"['user_FT1LOF9V48', 'user_ZXV7HLBXLY', 'user_KRRUL96XBT']",location_2Q2N8MHVDT
2021-06-05,Tweet 1098,"['hashtag_FEIBALG2QA', 'hashtag_YL5YKKJELO', 'hashtag_QDS74U8Y5Z', 'hashtag_8O31C7AQ4X', 'hashtag_N01O9SQ0AU']","['link_IAK1VWA7BA', 'link_AA0Y6HRE4R']",tweet_FCS9GXVWON,entertainment,"['user_PFAD6P9DTP', 'user_8WL232HM3U']",location_GE114WEB3P
2022-08-20,Tweet 1099,"['hashtag_DUJI7G0OPO', 'hashtag_F5L66FDBLL', 'hashtag_ZVVLBE703K']",['link_7GTVTBVE0R'],tweet_8TGICHE88N,technology,"['user_332R62PVVH', 'user_2FNIGHJ2QM']",location_UC8RR86GOD
2020-01-25,Tweet 1100,"['hashtag_MJ70OWP1AH', 'hashtag_H6XZTYC45S', 'hashtag_D4BQOF61AF']","['link_NZOOH275QA', 'link_ZXTG0KPE0X', 'link_G3UJEIUKBJ']",tweet_1RRW8ZJD32,politics,['user_LP8KBRU4HT'],location_ZEYQGJSR04
2022-06-18,Tweet 1101,['hashtag_OTUHBHYQW4'],['link_LFN5BQDRNF'],tweet_468U0L59W0,technology,"['user_SH29FEYWZX', 'user_ZP3YMMV8G3']",location_VTI0KHPG4Z
2022-08-08,Tweet 1102,"['hashtag_45RV3K8D2V', 'hashtag_ZG3B5STCGO']",['link_W54L9NYLRO'],tweet_Z3CACVJ185,sports,['user_1OAKXF2N26'],location_YBPM6UTAKU
2021-08-28,Tweet 1103,"['hashtag_USYD6QR48Y', 'hashtag_7D6SCA09TB', 'hashtag_86B20NUGG3']","['link_LQ56NJPW7T', 'link_5HXLS5Y70C']",tweet_CF4O21UKMU,technology,"['user_N7F93MBCSB', 'user_A8931WB1BQ']",location_EN8XQJ91CZ
2021-07-18,Tweet 1104,['hashtag_8PSDOGCDX7'],['link_ZB2QLLE5FY'],tweet_QQ1KUDHFDK,politics,"['user_S95ZQSNCOO', 'user_LXENPER3H3', 'user_U4Q3ISD2J1']",location_OR315JTHQB
2021-07-08,Tweet 1105,"['hashtag_8ZNG946QDM', 'hashtag_T17WTTJ0PN', 'hashtag_UR4A0DYZNJ']","['link_RJIBMGL1MF', 'link_YAOJ66A6KS']",tweet_832Q91CKKC,entertainment,['user_31GHRREYMO'],location_0HZ8OYBL8Z
2021-03-09,Tweet 1106,"['hashtag_NT8CPAAS4N', 'hashtag_7FP2H91QFA', 'hashtag_UQA9XBPTLP', 'hashtag_F4WYL1AAXU', 'hashtag_Z79Z7Y0PFE']","['link_EYND48SFDL', 'link_0IILJM01LE']",tweet_XHQN5OB0OA,sports,['user_RRN07GFWHJ'],location_90VNXLIGHK
2021-02-24,Tweet 1107,"['hashtag_GLJ574ERVX', 'hashtag_QILQGRC4NT', 'hashtag_WIVHEFRZHV', 'hashtag_HVCQY8YICN', 'hashtag_5IHSIVQAUC']","['link_246PRG3Y4Z', 'link_CS02VFGUVK', 'link_WX9HOT0LR0']",tweet_1ZS2FXP5EE,sports,['user_Q1PKNQ26E8'],location_ME94JEV633
